AGNO,NOM_REG_RBD_A,COD_ENSE,PROM_NOTAS_ALU,ENSE_COMPLETA,MARCA_EGRESO,cat_periodo,gen_alu,anio_ing_carr_act,nivel_carrera_2
2017,ATCMA,510,5.7,1,1,2022,1,2018,Carreras Técnicas
2017,ATCMA,310,5.5,1,1,2022,1,2019,Carreras Técnicas
2017,ATCMA,363,5.6,1,1,2022,1,2019,Carreras Técnicas
2017,ATCMA,410,6.0,1,1,2022,2,2018,Carreras Técnicas
2017,ATCMA,310,5.3,1,1,2022,1,2018,Carreras Profesionales
2017,ATCMA,463,6.1,1,1,2022,2,2018,Carreras Técnicas
2017,ATCMA,410,4.7,1,1,2022,1,2018,Carreras Técnicas
2017,RM,510,4.5,1,1,2022,1,2020,Carreras Técnicas
2017,RM,310,5.4,1,1,2022,1,2018,Carreras Técnicas
2017,RM,610,5.7,1,1,2022,2,2019,Carreras Técnicas
2017,RM,410,5.9,1,1,2022,2,2021,Carreras Profesionales
2017,RM,310,5.2,1,1,2022,1,2022,Carreras Técnicas
2017,RM,510,5.3,1,1,2022,1,2018,Carreras Técnicas
2017,RM,410,5.7,1,1,2022,1,2018,Carreras Profesionales
2017,RM,610,5.3,1,1,2022,2,2019,Carreras Técnicas
2017,RM,610,6.1,1,1,2022,2,2020,Carreras Técnicas
2017,BBIO,310,5.5,1,1,2022,1,2019,Carreras Técnicas
2017,RM,310,6.4,1,1,2022,1,2018,Carreras Profesionales
2017,RM,610,5.8,1,1,2022,1,2020,Carreras Técnicas
2017,AYSEN,363,6.4,1,1,2022,1,2020,Carreras Profesionales
2017,RM,610,6.7,1,1,2022,2,2018,Carreras Profesionales
2017,RM,363,5.0,1,1,2022,1,2020,Carreras Profesionales
2017,RM,510,5.9,1,1,2022,1,2018,Carreras Técnicas
2017,RM,410,6.0,1,1,2022,1,2020,Carreras Profesionales
2017,RM,363,5.7,1,1,2022,2,2020,Carreras Técnicas
2017,RM,310,5.2,1,1,2022,2,2020,Carreras Técnicas
2017,RM,310,5.5,1,1,2022,2,2020,Carreras Técnicas
2017,RM,410,5.5,1,1,2022,2,2020,Carreras Profesionales
2017,RM,310,5.1,1,1,2022,1,2021,Carreras Técnicas
2017,RM,610,6.2,1,1,2022,2,2018,Carreras Técnicas
2017,RM,410,5.7,1,1,2022,2,2018,Carreras Profesionales
2017,RM,310,6.9,1,1,2022,2,2018,Carreras Profesionales
2017,RM,310,5.5,1,1,2022,2,2020,Carreras Profesionales
2017,RM,510,6.1,1,1,2022,1,2018,Carreras Profesionales
2017,RM,310,5.4,1,1,2022,1,2020,Carreras Profesionales
2017,RM,363,5.0,1,1,2022,1,2018,Carreras Técnicas
2017,RM,510,5.1,1,1,2022,1,2020,Carreras Técnicas
2017,RM,410,5.6,1,1,2022,2,2018,Carreras Técnicas
2017,RM,363,5.9,1,1,2022,1,2020,Carreras Técnicas
2017,RM,310,5.1,1,1,2022,1,2020,Carreras Profesionales
2017,RM,310,4.9,1,1,2022,1,2019,Carreras Técnicas
2017,RM,610,5.4,1,1,2022,2,2018,Carreras Técnicas
2017,RM,610,5.2,1,1,2022,2,2018,Carreras Técnicas
2017,RM,610,4.7,1,1,2022,2,2020,Carreras Técnicas
2017,RIOS,310,6.1,1,1,2022,1,2021,Carreras Profesionales
2017,RM,510,5.2,1,1,2022,2,2019,Carreras Profesionales
2017,RM,310,5.8,1,1,2022,2,2019,Carreras Profesionales
2017,RM,610,6.0,1,1,2022,2,2021,Carreras Profesionales
2017,RM,310,5.4,1,1,2022,2,2020,Carreras Técnicas
2017,LGBO,310,6.5,1,1,2022,1,2020,Carreras Técnicas
2017,RM,410,5.0,1,1,2022,2,2018,Carreras Profesionales
2017,RM,410,5.6,1,1,2022,2,2018,Carreras Profesionales
2017,RM,410,5.4,1,1,2022,2,2021,Carreras Profesionales
2017,RM,410,5.2,1,1,2022,2,2018,Carreras Técnicas
2017,MAG,363,6.1,1,1,2022,1,2019,Carreras Técnicas
2017,VALPO,363,5.5,1,1,2022,2,2018,Carreras Técnicas
2017,RM,310,5.1,1,1,2022,2,2020,Carreras Técnicas
2017,RM,310,5.1,1,1,2022,2,2019,Carreras Técnicas
2017,LGBO,410,5.9,1,1,2022,2,2018,Carreras Profesionales
2017,NUBLE,310,6.4,1,1,2022,1,2018,Carreras Profesionales
2017,RM,610,4.8,1,1,2022,2,2020,Carreras Profesionales
2017,BBIO,410,5.3,1,1,2022,2,2020,Carreras Técnicas
2017,RM,410,5.2,1,1,2022,2,2021,Carreras Técnicas
2017,RM,510,5.8,1,1,2022,1,2020,Carreras Profesionales
2017,COQ,310,6.1,1,1,2022,2,2018,Carreras Profesionales
2017,MAULE,310,5.0,1,1,2022,1,2018,Carreras Técnicas
2017,RM,510,5.2,1,1,2022,1,2020,Carreras Profesionales
2017,AYP,310,6.5,1,1,2022,2,2018,Carreras Profesionales
2017,RM,310,4.8,1,1,2022,1,2018,Carreras Profesionales
2017,RM,510,6.2,1,1,2022,2,2020,Carreras Profesionales
2017,RM,310,6.6,1,1,2022,2,2022,Carreras Técnicas
2017,BBIO,310,6.5,1,1,2022,1,2018,Carreras Profesionales
2017,ATCMA,410,5.5,1,1,2022,2,2020,Carreras Profesionales
2017,NUBLE,310,5.1,1,1,2022,1,2018,Carreras Profesionales
2017,COQ,363,5.9,1,1,2022,2,2020,Carreras Técnicas
2017,ATCMA,310,5.4,1,1,2022,2,2018,Carreras Técnicas
2017,ATCMA,510,6.0,1,1,2022,2,2021,Carreras Técnicas
2017,ATCMA,310,5.7,1,1,2022,1,2021,Carreras Técnicas
2017,ATCMA,310,5.8,1,1,2022,1,2018,Carreras Profesionales
2017,ATCMA,310,4.9,1,1,2022,1,2019,Carreras Técnicas
2017,ATCMA,310,5.4,1,1,2022,2,2018,Carreras Profesionales
2017,TPCA,310,5.3,1,1,2022,2,2018,Carreras Técnicas
2017,ATCMA,510,6.5,1,1,2022,1,2018,Carreras Profesionales
2017,ATCMA,310,6.6,1,1,2022,2,2018,Carreras Profesionales
2017,ATCMA,510,6.0,1,1,2022,1,2018,Carreras Profesionales
2017,ATCMA,310,5.9,1,1,2022,1,2019,Carreras Técnicas
2017,LGBO,710,6.1,1,1,2022,1,2018,Carreras Profesionales
2017,MAULE,310,6.0,1,1,2022,2,2020,Carreras Profesionales
2017,MAULE,610,5.8,1,1,2022,1,2018,Carreras Profesionales
2017,RM,610,5.3,1,1,2022,1,2018,Carreras Técnicas
2017,RM,610,5.8,1,1,2022,2,2019,Carreras Técnicas
2017,ANTOF,363,5.5,1,1,2022,1,2019,Carreras Técnicas
2017,VALPO,310,5.4,1,1,2022,1,2020,Carreras Técnicas
2017,RM,610,6.0,1,1,2022,2,2018,Carreras Profesionales
2017,RM,310,5.8,1,1,2022,1,2022,Carreras Técnicas
2017,RM,310,5.5,1,1,2022,1,2019,Carreras Profesionales
2017,RIOS,363,5.9,1,1,2022,1,2020,Carreras Técnicas
2017,NUBLE,610,5.5,1,1,2022,2,2018,Carreras Técnicas
2017,VALPO,310,5.8,1,1,2022,1,2022,Carreras Técnicas
2017,RM,610,5.6,1,1,2022,2,2020,Carreras Profesionales
2017,RM,310,4.8,1,1,2022,1,2019,Carreras Técnicas
2017,RM,410,5.8,1,1,2022,2,2019,Carreras Profesionales
2017,LGBO,410,5.8,1,1,2022,1,2018,Carreras Técnicas
2017,LGBO,410,5.8,1,1,2022,1,2020,Carreras Profesionales
2017,LGBO,310,5.7,1,1,2022,2,2020,Carreras Profesionales
2017,LGBO,363,5.1,1,1,2022,1,2020,Carreras Técnicas
2017,MAULE,363,5.9,1,1,2022,1,2020,Carreras Técnicas
2017,MAULE,310,5.9,1,1,2022,2,2020,Carreras Profesionales
2017,RM,610,5.6,1,1,2022,2,2019,Carreras Técnicas
2017,MAULE,510,5.6,1,1,2022,1,2019,Carreras Técnicas
2017,LAGOS,310,5.7,1,1,2022,2,2019,Carreras Técnicas
2017,ANTOF,510,5.4,1,1,2022,2,2018,Carreras Profesionales
2017,RM,310,5.1,1,1,2022,1,2018,Carreras Técnicas
2017,RM,363,5.1,1,1,2022,1,2021,Carreras Técnicas
2017,RM,310,5.2,1,1,2022,1,2021,Carreras Técnicas
2017,RM,410,5.9,1,1,2022,2,2018,Carreras Técnicas
2017,RM,510,6.0,1,1,2022,1,2022,Carreras Técnicas
2017,RM,610,5.5,1,1,2022,1,2020,Carreras Técnicas
2017,RM,363,4.9,1,1,2022,2,2018,Carreras Profesionales
2017,RM,410,5.5,1,1,2022,2,2018,Carreras Profesionales
2017,MAULE,310,5.7,1,1,2022,2,2020,Carreras Técnicas
2017,RM,410,6.0,1,1,2022,1,2018,Carreras Técnicas
2017,VALPO,510,5.4,1,1,2022,2,2020,Carreras Técnicas
2017,MAG,310,6.3,1,1,2022,2,2020,Carreras Técnicas
2017,MAG,310,5.3,1,1,2022,1,2019,Carreras Técnicas
2017,VALPO,310,5.0,1,1,2022,1,2019,Carreras Técnicas
2017,RM,310,4.9,1,1,2022,1,2019,Carreras Profesionales
2017,ATCMA,510,5.3,1,1,2022,1,2019,Carreras Técnicas
2017,ATCMA,363,6.0,1,1,2022,2,2019,Carreras Técnicas
2017,ATCMA,510,5.6,1,1,2022,1,2020,Carreras Técnicas
2017,ATCMA,310,5.0,1,1,2022,2,2018,Carreras Profesionales
2017,ATCMA,510,5.0,1,1,2022,1,2019,Carreras Técnicas
2017,ATCMA,710,5.3,1,1,2022,2,2019,Carreras Técnicas
2017,ANTOF,510,5.1,1,1,2022,1,2021,Carreras Técnicas
2017,AYSEN,310,6.4,1,1,2022,2,2018,Carreras Profesionales
2017,AYSEN,310,5.1,1,1,2022,1,2019,Carreras Técnicas
2017,AYSEN,510,6.6,1,1,2022,1,2020,Carreras Profesionales
2017,LAGOS,363,5.0,1,1,2022,2,2019,Carreras Técnicas
2017,LAGOS,610,5.5,1,1,2022,2,2020,Carreras Técnicas
2017,LAGOS,610,5.3,1,1,2022,2,2020,Carreras Técnicas
2017,LAGOS,510,6.5,1,1,2022,1,2018,Carreras Técnicas
2017,LAGOS,310,6.7,1,1,2022,2,2018,Carreras Profesionales
2017,LAGOS,510,5.1,1,1,2022,1,2018,Carreras Técnicas
2017,RIOS,363,4.8,1,1,2022,2,2020,Carreras Técnicas
2017,RIOS,310,5.5,1,1,2022,2,2019,Carreras Profesionales
2017,MAULE,310,5.3,1,1,2022,1,2018,Carreras Técnicas
2017,BBIO,310,5.8,1,1,2022,2,2019,Carreras Profesionales
2017,MAULE,363,6.7,1,1,2022,2,2018,Carreras Profesionales
2017,ANTOF,510,6.2,1,1,2022,1,2019,Carreras Técnicas
2017,ANTOF,510,4.5,1,1,2022,1,2021,Carreras Técnicas
2017,ANTOF,510,5.9,1,1,2022,1,2018,Carreras Técnicas
2017,COQ,310,5.2,1,1,2022,2,2018,Carreras Técnicas
2017,ANTOF,310,6.5,1,1,2022,1,2018,Carreras Profesionales
2017,ANTOF,410,6.7,1,1,2022,2,2018,Carreras Profesionales
2017,ANTOF,510,6.2,1,1,2022,1,2020,Carreras Profesionales
2017,COQ,310,5.7,1,1,2022,2,2020,Carreras Técnicas
2017,ANTOF,410,6.2,1,1,2022,2,2019,Carreras Técnicas
2017,RM,510,5.6,1,1,2022,1,2021,Carreras Técnicas
2017,ANTOF,410,6.6,1,1,2022,1,2020,Carreras Profesionales
2017,AYP,310,6.2,1,1,2022,2,2021,Carreras Técnicas
2017,VALPO,510,6.9,1,1,2022,1,2018,Carreras Técnicas
2017,VALPO,310,6.4,1,1,2022,1,2019,Carreras Técnicas
2017,VALPO,363,6.4,1,1,2022,2,2018,Carreras Profesionales
2017,VALPO,510,6.1,1,1,2022,2,2019,Carreras Técnicas
2017,VALPO,410,5.8,1,1,2022,2,2018,Carreras Profesionales
2017,ARAUC,610,5.0,1,1,2022,2,2020,Carreras Profesionales
2017,ARAUC,610,5.0,1,1,2022,2,2018,Carreras Técnicas
2017,RIOS,410,6.6,1,1,2022,2,2018,Carreras Profesionales
2017,RIOS,510,6.4,1,1,2022,1,2020,Carreras Profesionales
2017,LAGOS,310,4.7,1,1,2022,2,2020,Carreras Técnicas
2017,LAGOS,810,6.3,1,1,2022,1,2018,Carreras Profesionales
2017,ARAUC,310,6.3,1,1,2022,1,2018,Carreras Profesionales
2017,ARAUC,510,6.0,1,1,2022,1,2018,Carreras Técnicas
2017,COQ,310,5.2,1,1,2022,1,2018,Carreras Profesionales
2017,COQ,310,5.0,1,1,2022,2,2018,Carreras Técnicas
2017,COQ,310,5.9,1,1,2022,2,2019,Carreras Técnicas
2017,COQ,310,5.2,1,1,2022,2,2019,Carreras Profesionales
2017,COQ,310,5.7,1,1,2022,2,2018,Carreras Profesionales
2017,COQ,510,5.3,1,1,2022,2,2020,Carreras Técnicas
2017,COQ,310,5.7,1,1,2022,2,2019,Carreras Técnicas
2017,BBIO,363,5.4,1,1,2022,2,2019,Carreras Técnicas
2017,BBIO,510,5.8,1,1,2022,1,2018,Carreras Técnicas
2017,BBIO,410,4.8,1,1,2022,2,2020,Carreras Técnicas
2017,BBIO,363,6.2,1,1,2022,2,2018,Carreras Técnicas
2017,BBIO,510,5.6,1,1,2022,2,2021,Carreras Técnicas
2017,BBIO,310,5.6,1,1,2022,2,2020,Carreras Profesionales
2017,BBIO,410,5.0,1,1,2022,2,2019,Carreras Técnicas
2017,BBIO,410,5.3,1,1,2022,2,2018,Carreras Profesionales
2017,BBIO,410,5.4,1,1,2022,1,2020,Carreras Técnicas
2017,BBIO,310,5.7,1,1,2022,2,2020,Carreras Profesionales
2017,BBIO,510,5.7,1,1,2022,1,2019,Carreras Técnicas
2017,BBIO,310,5.5,1,1,2022,2,2018,Carreras Técnicas
2017,BBIO,610,6.3,1,1,2022,1,2020,Carreras Técnicas
2017,BBIO,610,5.7,1,1,2022,2,2018,Carreras Técnicas
2017,BBIO,310,5.6,1,1,2022,2,2019,Carreras Técnicas
2017,BBIO,710,5.2,1,1,2022,2,2019,Carreras Técnicas
2017,COQ,310,5.2,1,1,2022,1,2020,Carreras Profesionales
2017,COQ,310,5.2,1,1,2022,1,2018,Carreras Técnicas
2017,ATCMA,710,6.4,1,1,2022,2,2018,Carreras Técnicas
2017,COQ,410,5.6,1,1,2022,1,2020,Carreras Profesionales
2017,COQ,310,4.7,1,1,2022,1,2018,Carreras Técnicas
2017,COQ,510,5.0,1,1,2022,1,2019,Carreras Técnicas
2017,COQ,510,5.2,1,1,2022,1,2019,Carreras Técnicas
2017,VALPO,410,5.7,1,1,2022,2,2019,Carreras Técnicas
2017,VALPO,363,5.4,1,1,2022,1,2020,Carreras Técnicas
2017,VALPO,510,4.7,1,1,2022,1,2019,Carreras Técnicas
2017,VALPO,310,6.0,1,1,2022,2,2019,Carreras Técnicas
2017,NUBLE,310,5.3,1,1,2022,1,2018,Carreras Profesionales
2017,NUBLE,363,6.2,1,1,2022,1,2018,Carreras Técnicas
2017,NUBLE,363,5.2,1,1,2022,2,2020,Carreras Técnicas
2017,NUBLE,310,6.1,1,1,2022,2,2018,Carreras Profesionales
2017,NUBLE,310,5.7,1,1,2022,2,2018,Carreras Profesionales
2017,NUBLE,363,5.4,1,1,2022,1,2020,Carreras Técnicas
2017,NUBLE,510,6.5,1,1,2022,1,2018,Carreras Profesionales
2017,NUBLE,510,5.6,1,1,2022,1,2018,Carreras Técnicas
2017,NUBLE,410,6.0,1,1,2022,1,2019,Carreras Técnicas
2017,NUBLE,310,6.0,1,1,2022,2,2021,Postítulo
2017,NUBLE,310,6.0,1,1,2022,2,2018,Carreras Profesionales
2017,NUBLE,310,6.3,1,1,2022,1,2020,Carreras Profesionales
2017,NUBLE,363,5.8,1,1,2022,1,2022,Carreras Técnicas
2017,NUBLE,363,5.1,1,1,2022,1,2019,Carreras Técnicas
2017,NUBLE,310,5.6,1,1,2022,1,2018,Carreras Técnicas
2017,COQ,310,5.4,1,1,2022,2,2018,Carreras Profesionales
2017,COQ,310,5.6,1,1,2022,2,2019,Carreras Técnicas
2017,COQ,410,5.1,1,1,2022,1,2018,Carreras Profesionales
2017,COQ,363,4.6,1,1,2022,1,2020,Carreras Técnicas
2017,COQ,310,5.9,1,1,2022,2,2018,Carreras Profesionales
2017,COQ,310,5.5,1,1,2022,2,2018,Carreras Técnicas
2017,COQ,363,5.8,1,1,2022,2,2020,Carreras Técnicas
2017,COQ,510,5.6,1,1,2022,1,2020,Carreras Técnicas
2017,COQ,610,6.4,1,1,2022,2,2018,Carreras Técnicas
2017,COQ,363,5.3,1,1,2022,2,2018,Carreras Técnicas
2017,ATCMA,510,5.4,1,1,2022,1,2018,Carreras Técnicas
2017,COQ,510,5.6,1,1,2022,1,2018,Carreras Técnicas
2017,COQ,310,5.8,1,1,2022,1,2018,Carreras Profesionales
2017,ATCMA,310,5.2,1,1,2022,1,2020,Carreras Técnicas
2017,COQ,510,5.3,1,1,2022,1,2019,Carreras Técnicas
2017,COQ,510,5.5,1,1,2022,1,2020,Carreras Profesionales
2017,COQ,510,5.5,1,1,2022,1,2018,Carreras Técnicas
2017,COQ,310,5.1,1,1,2022,1,2020,Carreras Técnicas
2017,COQ,363,6.3,1,1,2022,2,2020,Carreras Técnicas
2017,COQ,310,5.8,1,1,2022,2,2018,Carreras Profesionales
2017,COQ,363,5.9,1,1,2022,2,2021,Carreras Profesionales
2017,COQ,410,6.1,1,1,2022,2,2019,Carreras Técnicas
2017,ANTOF,310,4.9,1,1,2022,1,2020,Carreras Técnicas
2017,ANTOF,310,5.8,1,1,2022,1,2020,Carreras Profesionales
2017,ANTOF,410,5.1,1,1,2022,1,2022,Carreras Técnicas
2017,ANTOF,610,5.7,1,1,2022,2,2019,Carreras Técnicas
2017,ANTOF,310,5.4,1,1,2022,1,2018,Carreras Técnicas
2017,ANTOF,310,5.9,1,1,2022,1,2018,Carreras Profesionales
2017,ANTOF,663,5.9,1,1,2022,2,2020,Carreras Técnicas
2017,ANTOF,310,5.5,1,1,2022,1,2019,Carreras Técnicas
2017,ANTOF,310,5.4,1,1,2022,2,2018,Carreras Técnicas
2017,ANTOF,363,6.0,1,1,2022,1,2020,Carreras Técnicas
2017,COQ,363,6.5,1,1,2022,2,2018,Carreras Profesionales
2017,ANTOF,410,5.9,1,1,2022,2,2018,Carreras Técnicas
2017,COQ,310,5.2,1,1,2022,2,2019,Carreras Técnicas
2017,ANTOF,310,5.2,1,1,2022,2,2020,Carreras Técnicas
2017,ATCMA,310,6.0,1,1,2022,1,2018,Carreras Técnicas
2017,ATCMA,310,5.9,1,1,2022,1,2018,Carreras Técnicas
2017,ANTOF,363,6.4,1,1,2022,1,2018,Carreras Técnicas
2017,LAGOS,310,4.9,1,1,2022,1,2018,Carreras Profesionales
2017,ANTOF,310,5.3,1,1,2022,1,2018,Carreras Profesionales
2017,ANTOF,310,5.6,1,1,2022,1,2020,Carreras Técnicas
2017,ANTOF,310,5.2,1,1,2022,1,2022,Carreras Técnicas
2017,ANTOF,610,5.7,1,1,2022,1,2020,Carreras Profesionales
2017,ANTOF,310,5.1,1,1,2022,2,2018,Carreras Profesionales
2017,ANTOF,410,5.5,1,1,2022,2,2018,Carreras Profesionales
2017,ANTOF,310,5.6,1,1,2022,2,2020,Carreras Técnicas
2017,ANTOF,310,5.1,1,1,2022,1,2018,Carreras Técnicas
2017,ANTOF,410,5.8,1,1,2022,2,2018,Carreras Profesionales
2017,ANTOF,310,6.2,1,1,2022,1,2018,Carreras Profesionales
2017,NUBLE,410,5.8,1,1,2022,1,2018,Carreras Profesionales
2017,NUBLE,310,6.5,1,1,2022,1,2019,Carreras Profesionales
2017,NUBLE,510,6.3,1,1,2022,1,2018,Carreras Profesionales
2017,NUBLE,410,6.4,1,1,2022,2,2020,Carreras Profesionales
2017,BBIO,510,6.4,1,1,2022,2,2020,Carreras Técnicas
2017,NUBLE,310,5.4,1,1,2022,2,2019,Carreras Técnicas
2017,NUBLE,410,5.7,1,1,2022,2,2019,Carreras Técnicas
2017,NUBLE,310,6.7,1,1,2022,2,2018,Carreras Profesionales
2017,NUBLE,310,6.5,1,1,2022,2,2018,Carreras Profesionales
2017,NUBLE,310,5.7,1,1,2022,2,2020,Carreras Técnicas
2017,NUBLE,310,5.9,1,1,2022,2,2018,Carreras Profesionales
2017,RM,510,4.5,1,1,2022,1,2018,Carreras Técnicas
2017,RM,410,5.1,1,1,2022,2,2020,Carreras Profesionales
2017,RM,310,5.6,1,1,2022,1,2018,Carreras Técnicas
2017,RM,363,4.8,1,1,2022,2,2020,Carreras Técnicas
2017,RM,363,4.5,1,1,2022,2,2021,Carreras Profesionales
2017,RM,363,5.5,1,1,2022,2,2019,Carreras Técnicas
2017,AYP,363,6.6,1,1,2022,1,2018,Carreras Profesionales
2017,ARAUC,310,5.5,1,1,2022,2,2018,Carreras Técnicas
2017,RM,363,4.7,1,1,2022,1,2020,Carreras Profesionales
2017,RM,310,4.8,1,1,2022,1,2020,Carreras Profesionales
2017,RM,410,5.1,1,1,2022,1,2020,Carreras Técnicas
2017,RM,610,6.4,1,1,2022,2,2019,Carreras Técnicas
2017,ARAUC,310,6.9,1,1,2022,2,2018,Carreras Profesionales
2017,ARAUC,710,5.4,1,1,2022,2,2020,Carreras Técnicas
2017,RM,410,6.5,1,1,2022,1,2018,Carreras Profesionales
2017,RIOS,310,6.0,1,1,2022,2,2018,Carreras Profesionales
2017,RM,363,6.8,1,1,2022,2,2020,Carreras Técnicas
2017,RM,310,5.9,1,1,2022,1,2019,Carreras Profesionales
2017,RM,363,5.3,1,1,2022,1,2019,Carreras Técnicas
2017,RM,363,4.4,1,1,2022,2,2019,Carreras Profesionales
2017,RM,310,5.1,1,1,2022,1,2019,Carreras Técnicas
2017,RM,610,6.3,1,1,2022,2,2018,Carreras Profesionales
2017,RM,410,5.8,1,1,2022,1,2018,Carreras Profesionales
2017,RM,363,4.4,1,1,2022,1,2022,Carreras Técnicas
2017,RM,310,6.4,1,1,2022,1,2018,Carreras Técnicas
2017,LGBO,310,5.7,1,1,2022,2,2022,Postítulo
2017,RM,310,5.4,1,1,2022,1,2019,Carreras Técnicas
2017,RM,310,6.0,1,1,2022,1,2021,Carreras Profesionales
2017,RM,310,6.3,1,1,2022,1,2018,Carreras Técnicas
2017,RM,363,4.5,1,1,2022,1,2019,Carreras Técnicas
2017,ARAUC,363,6.2,1,1,2022,1,2020,Carreras Técnicas
2017,RM,310,4.9,1,1,2022,2,2022,Carreras Técnicas
2017,RM,310,5.8,1,1,2022,2,2020,Carreras Profesionales
2017,RM,510,5.3,1,1,2022,1,2020,Carreras Técnicas
2017,RM,310,5.8,1,1,2022,1,2019,Carreras Profesionales
2017,COQ,310,5.5,1,1,2022,2,2020,Carreras Técnicas
2017,RM,363,5.0,1,1,2022,1,2022,Carreras Técnicas
2017,RM,363,4.9,1,1,2022,1,2018,Carreras Técnicas
2017,RM,363,4.9,1,1,2022,1,2018,Carreras Profesionales
2017,RM,510,6.3,1,1,2022,2,2019,Carreras Técnicas
2017,RM,310,6.7,1,1,2022,2,2018,Carreras Profesionales
2017,RM,363,5.8,1,1,2022,1,2021,Carreras Técnicas
2017,RM,363,4.2,1,1,2022,2,2018,Carreras Técnicas
2017,LAGOS,310,5.4,1,1,2022,2,2022,Postítulo
2017,LAGOS,363,5.6,1,1,2022,1,2020,Carreras Profesionales
2017,VALPO,310,5.9,1,1,2022,1,2018,Carreras Profesionales
2017,LAGOS,363,5.0,1,1,2022,1,2018,Carreras Técnicas
2017,LAGOS,310,5.4,1,1,2022,1,2018,Carreras Técnicas
2017,LAGOS,610,5.7,1,1,2022,2,2021,Carreras Técnicas
2017,LAGOS,363,5.6,1,1,2022,2,2018,Carreras Técnicas
2017,LAGOS,510,6.0,1,1,2022,2,2020,Carreras Técnicas
2017,LAGOS,510,5.7,1,1,2022,1,2020,Carreras Técnicas
2017,LAGOS,410,6.4,1,1,2022,2,2020,Carreras Profesionales
2017,LAGOS,610,6.0,1,1,2022,2,2019,Carreras Técnicas
2017,LAGOS,363,5.1,1,1,2022,1,2020,Carreras Técnicas
2017,LAGOS,310,6.2,1,1,2022,2,2022,Postítulo
2017,LAGOS,310,5.0,1,1,2022,1,2018,Carreras Profesionales
2017,LAGOS,410,5.3,1,1,2022,2,2018,Carreras Profesionales
2017,MAULE,310,5.5,1,1,2022,2,2019,Carreras Profesionales
2017,LAGOS,363,7.0,1,1,2022,2,2018,Carreras Profesionales
2017,LAGOS,610,5.2,1,1,2022,1,2018,Carreras Técnicas
2017,LAGOS,310,6.3,1,1,2022,2,2019,Carreras Profesionales
2017,NUBLE,310,5.9,1,1,2022,1,2018,Carreras Profesionales
2017,LAGOS,310,6.0,1,1,2022,1,2018,Carreras Profesionales
2017,LAGOS,410,6.2,1,1,2022,2,2020,Carreras Técnicas
2017,LAGOS,310,6.5,1,1,2022,2,2022,Postítulo
2017,LAGOS,363,5.3,1,1,2022,1,2020,Carreras Técnicas
2017,ANTOF,510,5.8,1,1,2022,1,2018,Carreras Técnicas
2017,ANTOF,510,6.2,1,1,2022,1,2018,Carreras Profesionales
2017,ANTOF,410,6.4,1,1,2022,2,2018,Carreras Técnicas
2017,NUBLE,610,6.0,1,1,2022,2,2019,Carreras Técnicas
2017,LAGOS,310,5.8,1,1,2022,1,2018,Carreras Profesionales
2017,NUBLE,310,6.4,1,1,2022,2,2018,Carreras Profesionales
2017,LGBO,510,5.3,1,1,2022,1,2019,Carreras Técnicas
2017,NUBLE,610,5.5,1,1,2022,2,2019,Carreras Técnicas
2017,LAGOS,610,6.2,1,1,2022,2,2018,Carreras Profesionales
2017,MAULE,510,4.9,1,1,2022,1,2018,Carreras Técnicas
2017,MAULE,310,5.8,1,1,2022,1,2021,Carreras Profesionales
2017,MAULE,310,6.1,1,1,2022,1,2018,Carreras Profesionales
2017,MAULE,310,5.8,1,1,2022,2,2020,Carreras Profesionales
2017,MAULE,310,5.4,1,1,2022,1,2022,Carreras Técnicas
2017,MAULE,363,5.0,1,1,2022,2,2018,Carreras Técnicas
2017,MAULE,310,6.0,1,1,2022,2,2018,Carreras Profesionales
2017,MAULE,310,6.4,1,1,2022,2,2018,Carreras Profesionales
2017,MAULE,610,4.9,1,1,2022,1,2019,Carreras Técnicas
2017,NUBLE,310,6.8,1,1,2022,2,2018,Carreras Profesionales
2017,MAULE,610,5.8,1,1,2022,2,2019,Carreras Profesionales
2017,MAULE,310,6.5,1,1,2022,2,2018,Carreras Profesionales
2017,MAULE,610,6.7,1,1,2022,2,2018,Carreras Profesionales
2017,MAULE,310,6.2,1,1,2022,1,2018,Carreras Profesionales
2017,MAULE,710,6.2,1,1,2022,2,2020,Carreras Técnicas
2017,MAULE,310,6.0,1,1,2022,2,2019,Carreras Técnicas
2017,MAULE,310,5.9,1,1,2022,1,2018,Carreras Profesionales
2017,MAULE,310,6.7,1,1,2022,2,2018,Carreras Profesionales
2017,COQ,510,4.9,1,1,2022,2,2020,Carreras Técnicas
2017,ANTOF,310,5.6,1,1,2022,1,2018,Carreras Técnicas
2017,ANTOF,510,6.4,1,1,2022,1,2018,Carreras Profesionales
2017,ANTOF,310,5.3,1,1,2022,2,2020,Carreras Técnicas
2017,ANTOF,663,6.9,1,1,2022,2,2022,Carreras Técnicas
2017,ANTOF,310,5.7,1,1,2022,1,2018,Carreras Técnicas
2017,ANTOF,310,5.8,1,1,2022,1,2018,Carreras Técnicas
2017,ATCMA,310,5.1,1,1,2022,1,2020,Carreras Técnicas
2017,ANTOF,363,6.3,1,1,2022,2,2018,Carreras Profesionales
2017,ANTOF,363,6.5,1,1,2022,1,2019,Carreras Técnicas
2017,ANTOF,510,6.0,1,1,2022,1,2018,Carreras Profesionales
2017,ANTOF,310,5.1,1,1,2022,2,2019,Carreras Técnicas
